Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
2019-11-27 22:50:00,12.391238649861096,77.30795588792252,0.04355569825277461,4.90023870938932,1.5565440339399437,24236.10635969342,13420.038580402143,15938.067238721864
2019-11-27 23:50:00,12.263270153965033,78.02189548847085,0.16400640632687785,3.154548790544984,-2.1763599820207444,24759.210904817555,13518.419413627998,16127.998416313736
2019-11-28 00:50:00,12.272878133736242,78.81149875615222,0.07294257303901805,-1.3390662514586698,-0.8980586947015132,25146.281558579565,13875.980985466536,16167.307192828537
2019-11-28 01:50:00,12.143165299992752,78.5611202597517,0.05653209566694667,2.0284704062442187,-0.5134496400073885,25052.25762076678,13926.195826601133,16051.573356974392
2019-11-28 02:50:00,12.042621794629559,78.17767936956551,0.035450870490788114,-2.8920953678795884,0.9139270157973767,24733.61189965525,13750.16851515322,15625.409991121698
2019-11-28 03:50:00,12.080348604836091,76.4816688359301,0.029070100405175325,9.377953826853604,0.9408454452383145,24102.477359426593,13481.542364475748,15285.262111225105
2019-11-28 04:50:00,12.053533246342111,77.03350238393311,0.10406505012562131,2.3143794388748864,0.22148123434667577,24152.660179606744,13582.354990829797,15378.532149372786
2019-11-28 05:50:00,11.852328081223568,77.36680398662706,0.19627224125387355,-5.304405584604685,4.0407567792835835,23780.208435851448,13399.287653996827,15188.315692788512
2019-11-28 06:50:00,11.73509765830219,77.93638902554318,0.1231563524784352,-3.6919447178155487,-2.636168976515162,23272.688799684503,12838.124770049873,14747.499605545583
2019-11-28 07:50:00,11.620645452455292,78.71926574905046,0.03350334028682962,-0.7924633142069728,4.13088266192942,22120.81824558142,12386.213650608817,14441.690822188873
2019-11-28 08:50:00,11.286090849190686,79.67066224461716,0.09397604316467258,-2.526400837742791,0.1494012049444528,21421.471834888776,12470.988509106182,13364.234235061891
2019-11-28 09:50:00,11.41073056179912,80.17863204299238,0.08554222956570545,-0.8162156717629584,1.9267930866169958,21130.431820606846,11866.077837056959,12180.872302219015
2019-11-28 10:50:00,11.453611695475443,79.27641086986146,0.06909212161684848,3.744735466745641,-3.1388103262863947,20804.976448340378,12362.569820254494,11607.474237570803
2019-11-28 11:50:00,11.445951555167266,79.71900375802029,0.026120120628696182,-1.951990293707476,0.46558671205223257,21136.080825630175,12616.49405630678,11350.367015718683
2019-11-28 12:50:00,11.435750828286796,80.172164367829,0.10140199373917702,-5.293691265169213,-1.228787370753701,21925.193072551898,13202.49173286584,11442.322845540342
2019-11-28 13:50:00,11.70413755555665,77.2088163536513,0.1225349321372375,-3.8836988587265813,0.8351159559735128,22792.836193256706,13877.373684809807,11806.722094924247
2019-11-28 14:50:00,11.356768195827145,77.30754489732143,0.08335565922075013,5.710045428293162,0.23451106178757852,23225.084609569694,14256.993848709757,11988.255990547303
2019-11-28 15:50:00,11.434959532194087,78.78326331756996,0.08048117871827423,10.845036052956033,1.810055941233788,22991.59121556797,14269.972949894485,11846.946422111267
2019-11-28 16:50:00,11.601496613893477,78.94931066998431,0.036732956198415934,27.979039621358947,24.015589610669757,23168.1615178495,14204.120562421362,11737.80434940129
2019-11-28 17:50:00,11.164886092413017,79.94392294002053,0.08361604908034094,54.964197204621556,44.71120578656432,23380.309890744094,14459.672611432266,11824.023577154434
2019-11-28 18:50:00,11.118592153154507,79.86766634214638,0.043069930956525275,89.25624889994697,84.13646530655596,23896.054103426803,15035.432994350658,11993.867473197139
2019-11-28 19:50:00,11.149784418267814,79.56044670219441,0.12167590771426268,119.05689306526465,103.32600089354585,24311.35179689248,15331.960196869213,11971.829203695339
2019-11-28 20:50:00,11.44816465653754,79.96709130464073,0.11024506867529338,132.18555485105412,118.41122264340257,24387.094998273093,16282.77709225086,12505.662346774136
2019-11-28 21:50:00,11.691601480568432,78.17988046124894,0.025365932664137565,177.12096530959255,163.65762575430918,24791.672470777634,16371.371812035546,12442.597337829997
2019-11-28 22:50:00,11.776581131076398,76.82930700547725,0.14286514949595736,206.19490891453137,190.94348023225652,25298.52456186112,16290.399192210603,12393.735102047094
2019-11-28 23:50:00,12.15324043249591,77.05034404201338,0.17219203584489312,234.20984804914397,227.3444178566741,25784.44033256479,16485.387636559422,12784.923422614773
2019-11-29 00:50:00,12.391671600825795,76.48787578974962,0.08036970716012307,262.11160543368885,246.20518970737794,26215.27252028777,17229.21518234005,13313.27978280615
2019-11-29 01:50:00,12.71066283050901,75.5465211474066,0.03182039943982018,311.3800642477534,295.46324975597565,27128.503760481934,17146.346278429974,13320.661816558395
2019-11-29 02:50:00,13.004678942513179,74.49837533164616,0.023596272966857484,335.8856515856114,330.04069814506795,28506.084515288163,17349.563545086996,13630.410756325013
2019-11-29 03:50:00,13.533317798735755,73.22782571531627,0.13191400459366373,381.37341840158246,366.7562782965846,29217.222124070824,17586.47867760748,13753.597821686435
2019-11-29 04:50:00,13.854600977213437,71.57928449528957,0.2284127559903681,431.3239425408171,407.1635624183876,29357.160003082925,18040.2200785578,13799.500936549046
2019-11-29 05:50:00,14.32800128350674,70.10874606903734,0.08520583042289136,403.4590499985126,361.4554680896593,29639.037909417573,18048.345408292025,14133.238552618492
2019-11-29 06:50:00,14.735259700071882,68.67815183671387,-0.0031880645975574246,483.382399314561,373.65142115548224,29939.922111662065,17847.444728673647,14434.397243445947
2019-11-29 07:50:00,15.339075021321513,66.37078446901712,0.1720644397943069,501.59658433561395,227.15271266292066,30377.440241866505,18118.1372072594,14740.325263415005
2019-11-29 08:50:00,15.783094208249254,65.37232947608256,0.1513482583730873,396.66059073655083,107.70900811737705,31094.45543615821,18406.334338028595,14969.667764142047
2019-11-29 09:50:00,16.056134243235782,64.05279411501589,0.036071802434335,542.9195876681647,63.6791052598508,31711.233607734815,19031.171475936084,15196.554918640131
2019-11-29 10:50:00,16.566811268695872,63.53308653432902,0.1136242397381394,587.9518688791369,57.80955517635648,32285.30073085715,19172.89888593538,15784.63785347735
2019-11-29 11:50:00,17.08251026335792,61.48825558042305,0.09140939889423727,623.7244735159328,57.75967640145127,32827.05001349409,19366.153451942613,16148.67488786777
2019-11-29 12:50:00,17.41055650489925,59.72549818501608,0.11695317379200741,650.1245100298136,53.54894304052549,33067.64251504138,20244.189331648784,16237.746400954073
2019-11-29 13:50:00,17.91856840645304,58.000118132745186,0.10085661719263889,666.0555044483881,65.63979990985871,33723.26846359957,19622.170759498047,16652.959004065124
2019-11-29 14:50:00,18.400158491963403,55.97201979451248,0.14467525744471454,699.8293654247198,50.807421299234086,33804.28467035704,19832.22211340238,16954.8812683563
2019-11-29 15:50:00,18.809014277208647,52.91683324216979,-0.012117172005582266,736.7487044273456,52.47156731618086,33861.36838125456,20208.593650426705,17024.482119578694
2019-11-29 16:50:00,19.484519841763817,49.950370901893606,0.15074386609883358,735.3822275649426,63.97494722967259,34471.26090967854,20415.683769830754,17232.0575485005
2019-11-29 17:50:00,19.558799490451342,49.978551964397504,0.12017909795825704,748.7673148589205,64.49731444640119,34936.13593594709,20549.76600236674,17305.658321453604
2019-11-29 18:50:00,20.19955763244747,49.171130224766344,0.09063165033827465,775.2504357104563,53.592504477789596,35277.64388739154,20557.30017123207,17720.95273329407
2019-11-29 19:50:00,20.26050927138206,46.485389877356745,-0.029770032905617444,798.3734878879462,70.57634190726712,35852.534675563715,20902.111741579076,17790.64051479072
2019-11-29 20:50:00,20.731351098748096,46.198993442977596,0.08408143882988689,829.3948883883993,80.0721245997308,36328.67227195636,20762.543466295254,17827.622118210995
2019-11-29 21:50:00,20.845113411496484,43.08230522556904,0.12670464926960012,816.4225959095,120.32099991288538,36242.088253308575,21235.7709090655,18135.38885253308
2019-11-29 22:50:00,21.401315776046278,40.91404319068362,0.034779425090630464,761.167181424718,136.52505966258605,35966.31149848111,21531.8820170775,18116.303754174132
2019-11-29 23:50:00,21.86805697669963,40.70881202892527,0.09926217565620182,810.2219649091738,117.72112199745165,36081.04979943628,21487.229888355483,18365.275393297707
2019-11-30 00:50:00,21.926681033793013,40.256830429925095,0.13229244204373192,839.4669598453725,129.9990004642621,35505.34299663112,21226.09287352481,18488.180344524964
2019-11-30 01:50:00,21.57391428042712,40.26269215603113,0.12497894859785134,898.0351763101111,142.4549544435067,35759.22552779472,21264.359629785093,18396.015429077986
2019-11-30 02:50:00,21.68420547987702,39.90306147619337,0.11557231239478022,834.8498214831279,148.16688828998588,35487.54479821186,21453.29282660906,18399.374062701616
2019-11-30 03:50:00,21.993084139292815,39.24936986766294,0.12085365240688786,857.6027891232874,126.38378485663912,35659.70691823854,21094.752195452525,18961.971858572426
2019-11-30 04:50:00,22.841291199992916,38.792935201491254,0.07683462177053448,898.223017712022,104.90135838415061,35343.695549739896,20873.074602263867,18728.989204255984
2019-11-30 05:50:00,22.620295634136166,37.372750342347196,0.12210666886574859,902.8011502752765,89.94374526631711,35154.70498100572,21096.56305294023,18550.063272168052
2019-11-30 06:50:00,22.710104346567952,38.59880092842953,0.07051449486501196,856.3225457039163,111.34607411574193,35066.61906411634,20873.910983356578,18621.542488097184
2019-11-30 07:50:00,22.8262055101509,40.65237602858227,0.06996287565374211,825.6702426314125,145.7004497683069,34892.59958515838,21253.834521969482,18871.70602507772
2019-11-30 08:50:00,22.565411551878842,40.7572536623738,0.08751668910759608,833.7636973068363,153.92417912452893,34726.716607889364,21276.643234055147,19117.780280456875
2019-11-30 09:50:00,22.81593723101061,39.97851761904159,0.07369603015736041,818.4322795471446,131.65612103721122,34571.34106551388,21356.967080298582,18641.99802138232
2019-11-30 10:50:00,22.588837051379326,40.0543666933531,0.08422898901004072,863.9666061057959,106.54858270246555,34393.1426461062,21373.80725392454,18675.988118422556
2019-11-30 11:50:00,22.651544055256792,40.60462654034559,0.09305741353458859,862.1295974674879,83.15474006669795,34265.726260334006,21154.273016992684,18915.51324379417
2019-11-30 12:50:00,22.678922381992912,41.20924285859114,0.06587513820023877,875.2736832799263,84.47420398520033,34142.754345117646,21214.866873356714,18607.967222760668
2019-11-30 13:50:00,22.236510382897507,40.20727528026453,0.04599472703119071,853.3987939083892,96.90942684711102,34079.89532236963,21158.608162606513,18879.305069484424
2019-11-30 14:50:00,22.467943270827977,40.286453486990006,0.05331401642945333,780.0720466218794,113.34994851609783,33865.78443047507,21443.54009564398,18941.269589605774
2019-11-30 15:50:00,22.40238590310233,41.02961371492346,0.10118839196363792,827.2063629279119,103.92975863441147,33705.16330074591,21272.518641234,18641.348159995454
2019-11-30 16:50:00,22.421407617439343,41.192356751173435,0.05556184529400929,813.3153701256805,73.409186164088,32865.858904193476,21205.00439922857,18543.065746641678
2019-11-30 17:50:00,22.438046520081887,41.802655035116395,0.07190618330482802,811.0437660676322,68.52027920075437,32833.88354481871,21272.932763784895,18477.670430559003
2019-11-30 18:50:00,22.569028670501325,42.39672487296062,0.06395335384962746,781.2445380077429,75.12070143487071,32964.314067986656,21103.23931722178,18523.845137119024
2019-11-30 19:50:00,22.29012678846314,42.49852196896827,-0.01490532971811881,771.1568880969485,65.8345132476517,32647.03067252161,20968.489690091406,18317.97575304124
2019-11-30 20:50:00,22.489604391470728,41.73464481125981,0.07568416466335774,761.884097007627,68.87435103043896,32983.22246901207,21167.241109746228,18420.36758603043
2019-11-30 21:50:00,22.413165809762386,40.91090205492539,0.13217873945999598,723.7542424389484,90.5346659263191,32862.43185946159,20516.55773819286,18524.561807659687
2019-11-30 22:50:00,22.26359673714284,39.14659030569896,0.03742894538338026,757.4564118826372,127.80094978277815,32650.11988026508,20234.232354777298,18567.440776195952
2019-11-30 23:50:00,22.40584870970972,37.378267993297456,0.0896723409946899,670.8082550488717,162.58226147427865,32734.99049332981,20401.56711471807,17953.145450771306
2019-12-01 00:50:00,22.215960883456404,37.59956822192629,0.004426606720364504,635.1229474028183,174.84246672064597,32458.285534396568,19988.273326602888,18072.248297446506
2019-12-01 01:50:00,22.25872891329168,37.412742881411106,0.1639642644483752,638.1448011084789,149.2384786369082,32075.60335226955,20000.997214270454,17895.94567382728
2019-12-01 02:50:00,22.45665320041145,39.10233777638084,0.09153530344922439,511.45745161157316,189.29890868277775,31929.805175574147,19778.698718511863,17597.82258017705
2019-12-01 03:50:00,22.362449143638816,38.293066450637404,0.046064905493754055,539.9391466645931,274.8259709645256,32079.772802585736,21272.121565638092,16810.122724633726
2019-12-01 04:50:00,22.29388391227508,37.34427884223679,0.026964483109854047,477.61915725935387,368.8539110972724,31691.032520576184,21148.782949689183,16427.102228891406
2019-12-01 05:50:00,22.513834704631325,39.32308430713881,-0.003070097703524982,442.8886485800006,423.9594988319112,32176.57095536482,20432.183084413347,16552.743618818073
2019-12-01 06:50:00,22.54998559095369,40.31954956080681,-0.000884787664875375,444.30782855457676,435.4448107469593,32384.55216942788,20654.90105030959,16771.429002401772
2019-12-01 07:50:00,22.608721940351835,37.83986827873446,0.032580393306224094,332.443182949126,320.9493325346232,32172.4625215888,20676.983913248863,16663.8242732898
2019-12-01 08:50:00,22.41564598934764,37.24591498495204,0.060184025067758544,275.13548883892,244.48522897504577,32263.202989724567,20698.28089437572,16604.82144163661
2019-12-01 09:50:00,22.038615726473658,37.37355399481111,0.10232885123417007,332.0615581183156,321.8902310602227,32547.689215080263,20203.71297303418,16724.53828917411
2019-12-01 10:50:00,21.772847379338664,41.730719554509726,0.010711900623709684,255.98619308965658,226.05139712523663,32662.04347179706,20417.278398278373,16617.950973347477
2019-12-01 11:50:00,21.6259203237762,41.94594808075641,0.0528076560940995,229.8781810679616,201.67316969722955,32671.11969252153,20421.841143496968,17184.01467558828
2019-12-01 12:50:00,21.174922093230155,43.10258341587915,0.07608169096370632,284.02150157901104,267.23643008008446,32449.7053924656,20192.200658007776,17309.254109287187
2019-12-01 13:50:00,20.778206923520052,43.86395316731087,0.1464376374249876,182.81745991832045,170.9086840498692,32853.0338147794,20137.54148709822,17598.35766130931
2019-12-01 14:50:00,20.906982606417372,44.397578857555054,0.16309361437605013,192.47744832198794,186.7078646593635,33371.51113715916,20826.87204920205,17799.493045731928
2019-12-01 15:50:00,20.796518009253937,43.44652553965215,0.07514059720876465,221.61091690349542,212.5580400941163,33878.750499454545,20917.0348306669,18233.817566716647
2019-12-01 16:50:00,21.102662952247627,43.80055873193368,0.08492006051165585,173.69309331542522,171.42500788913267,35061.82605466622,21701.112021651694,19414.953186299674
2019-12-01 17:50:00,20.963140707243365,47.14915264178125,0.03593390315102013,150.73722202544823,160.01472267350675,36824.53899912245,22220.164861672558,21050.443349239653
2019-12-01 18:50:00,20.602924493647397,49.74746541031353,-0.024200237868041957,58.85591600343988,52.63865812310031,38389.027584986536,23736.840167055816,23357.961722655225
2019-12-01 19:50:00,20.005301745592227,52.91342493058333,0.053020180544838716,100.16289094751531,93.73101408794041,41859.84644105554,25953.30372411115,25284.475390725835
2019-12-01 20:50:00,19.624954663773362,54.19045251602077,-0.02209299624748061,68.41324287411673,81.68624392876738,43891.383868595454,26897.814321855243,25804.927557432165
2019-12-01 21:50:00,19.72621142628847,54.9816839696118,0.08959244440561016,40.41055325431978,54.19518120098498,44431.53716704952,27211.75676240709,26009.189977703343
2019-12-01 22:50:00,19.571986447401116,56.80642554181266,0.04041071737363774,27.083496481911087,33.73438652908185,44807.14738473074,27496.076827662375,26157.47476717965
2019-12-01 23:50:00,19.53070317931016,58.5776801326932,0.16841888500286062,14.899478558092005,13.10615413123095,44480.450639247945,27653.51602075553,26344.517415355207
2019-12-02 00:50:00,18.807448282380804,58.53337674595625,0.08684983893734226,1.2725140946361768,8.731345544840277,44324.69875714758,27226.71078031878,25950.572893121134
2019-12-02 01:50:00,18.650494710700322,59.0576056097791,0.11437061202635289,8.423761974812678,1.4631203020385077,44501.73660092067,27153.55489066982,25808.531098985295
2019-12-02 02:50:00,18.454324778396934,59.47673817361104,0.07632431203086892,-0.9675407911225967,2.105113894573129,44274.151846764784,27143.028855122233,26088.623746334822
2019-12-02 03:50:00,18.169726488667873,60.13002717668395,0.07892828401535465,-2.0059947242686276,-1.6339200227249366,44554.03978641838,26995.52051672311,26073.936165961924
2019-12-02 04:50:00,18.16585348524117,60.836301969387954,-0.018267321944465065,-1.9051320002778487,-1.5364547892129088,44333.592886618884,26938.543987661647,26091.4826209029
2019-12-02 05:50:00,17.912269056094253,63.30879924729812,0.03764248575838564,-0.3313000104507567,4.552555160773621,44086.027876725464,26321.749154545596,25798.100904856525
2019-12-02 06:50:00,18.629754709244768,63.59870549682962,0.06321613728579059,2.4926045782218162,1.6764402711252595,43273.73891883368,26425.4417815126,25715.507674427718
2019-12-02 07:50:00,18.585167512709592,63.37648029855499,0.1803167007573888,3.7192197432478102,0.5143781528598811,43223.1670021323,26424.83485492494,25010.519583353747
2019-12-02 08:50:00,18.38885698690731,63.49653512506685,0.030339078835685325,1.6021153355758948,0.8354244152637782,42776.3356745257,26132.39285968581,25216.758773558537
2019-12-02 09:50:00,18.14199573002468,63.05312081906521,0.11478438520039513,-7.135405094623487,5.2943384257304364,42434.34106174155,25689.11615284185,24968.235742442783
2019-12-02 10:50:00,18.35290670097361,62.535971739422486,0.05883579677044086,-0.37077429220519503,1.7227412408834721,41792.84761026095,25380.127031838078,24726.836708173665
2019-12-02 11:50:00,18.11582919817086,63.607076852204806,0.0895090090300968,2.6087282755482555,1.9803628053088247,40712.987479202806,25384.3867936673,24794.74334991087
2019-12-02 12:50:00,17.898706365803278,66.18216853652487,-0.027105328487693425,-4.700625747310952,-2.882667036337456,40565.131804892655,25252.851774315008,24572.564819547937
2019-12-02 13:50:00,17.05549526794196,68.81490306649825,0.13774173623027375,18.966197079860745,-5.737829220176274,39752.11764361157,24820.253999781155,24237.685775782276
2019-12-02 14:50:00,16.816313034187296,71.60449423610187,0.11144504872304058,9.598729620311799,-1.2690512703831005,38671.66963075745,24226.408623204257,23811.50695342789
2019-12-02 15:50:00,16.734755537376664,73.31536905188146,0.053518959822873385,1.1750196063079814,3.5748741914134374,37955.293093639855,23312.798417712078,23229.52920964402
2019-12-02 16:50:00,16.227565007569,74.68140915340936,-0.05073627027317566,-0.20904088363516787,-2.137970824248538,37426.82426330601,22892.003734266968,22599.93770679434
2019-12-02 17:50:00,16.130259783194983,76.87936093085025,0.08721439910337808,-0.7771006445607416,-1.5790456616098578,35898.4994665455,22388.158947598706,21778.18476909603
2019-12-02 18:50:00,15.959295497221623,77.02044896861322,0.10467028324601646,-0.2115600413143032,-0.008882477917999065,34698.31962096754,21672.69893334166,19911.244149624283
2019-12-02 19:50:00,15.82773781680844,77.24486627845958,0.06844763362180808,-14.093971148268448,-2.1343378078040147,34097.737367285605,21160.634166372063,19991.89968109292
2019-12-02 20:50:00,15.556635774151472,77.95484787505718,0.08180874619434121,0.9617681104518019,-0.728984592145442,33082.34781818056,20687.49416669981,19685.038358267288
2019-12-02 21:50:00,15.610630518112009,77.83911817634882,0.050478889207800436,-1.2611790339783633,0.21639928215772464,31832.50393424995,19771.100027084987,19177.700507382935
2019-12-02 22:50:00,15.338846403916117,78.27393007971662,0.07873319640892601,4.497161631462932,1.3703410880911808,30529.8897712491,19691.305091950297,18748.577868526347
2019-12-02 23:50:00,15.394162115149317,78.55170570045931,0.10176773302758278,-5.254261341225381,-2.186788261096141,30145.53856481954,19282.17323136655,18619.340253165406
2019-12-03 00:50:00,15.444759390016912,77.37797613740469,0.09831074996361838,-5.938388887738095,3.997003657965499,29327.185095922887,18669.961622880186,18491.30210080079
2019-12-03 01:50:00,15.280887109466748,77.07828528088939,0.030339767662475023,0.12270712626042336,-1.115410314908716,28022.536696832976,17949.64880607128,17324.854674150793
2019-12-03 02:50:00,15.344295304056073,77.32599674420953,-0.014065355677340893,-3.2331570602146806,-3.6879999732084583,27912.44172608128,17881.49177119771,17272.933356855145
2019-12-03 03:50:00,15.34692489008179,76.16566126042638,0.0550704191776186,0.06728961154474855,-1.8170928656278176,26923.06904034621,17447.751818902427,16966.22533581456
2019-12-03 04:50:00,15.218436501309668,77.49314620663782,0.07842723498738483,-7.300634486904724,3.783390740489751,26538.386454022686,16977.685809179544,16528.284316081103
2019-12-03 05:50:00,14.908250985361109,78.32590173656808,0.061289502186315986,-3.359611881016847,1.202162715187385,25794.59334486995,16605.213782996478,16356.681414380324
2019-12-03 06:50:00,15.390744598106384,78.31638615081067,0.06811483466849706,-0.16817678240834472,-0.8694569237058603,25518.448489236114,16185.088434286432,16022.232201366169
2019-12-03 07:50:00,15.416558805040589,76.51725512976459,0.0441995959286124,-8.925812368264202,1.6807838744701662,25028.293082748973,16055.7061026445,15415.235715755607
2019-12-03 08:50:00,15.366507879800535,76.30483009313816,0.07934642054816388,1.0653608066966662,2.4824223041902247,24886.302701825487,15815.85738573135,15446.080574709335
2019-12-03 09:50:00,15.463769043500914,76.65979406024883,-0.0519485992952856,0.2304336899515049,-0.7244888545325249,24702.562987510268,15734.797792894324,15190.710227542226
2019-12-03 10:50:00,15.240693444171281,75.25910703926289,0.1461533660628846,-1.391863545258697,-0.4736052465798994,24357.52632061865,15643.566643762319,14846.711450521296
2019-12-03 11:50:00,15.491946349141156,76.38203303240427,0.10974265433168168,-2.8749962487626863,1.5362998464471893,24249.84221736323,15312.487898320987,14912.992027736227
2019-12-03 12:50:00,15.25427389087412,75.93375006708055,0.0524917645490112,4.698841001561576,0.685472945230418,23947.426324905162,15163.794799050795,14899.363069323243
2019-12-03 13:50:00,15.053694306979304,75.97688297436108,0.04085728460957569,-2.76489466631435,4.311907191342308,23868.228908790396,14709.580210479808,15007.966829636272
2019-12-03 14:50:00,15.098367235501673,75.99707702400316,0.015309278239814234,-6.778702675399845,1.7087262970433477,23778.3136598313,14955.244247302655,14806.565396816837
2019-12-03 15:50:00,15.034377968200936,76.49350153912285,0.23791271556775,-4.303718378873838,-0.05407355382244758,23313.37362564016,14648.289799757493,14787.954130623057
2019-12-03 16:50:00,14.955450924043063,75.38539085220202,0.06274705935427059,-1.82737680035621,-3.9861031501394497,23405.848946644586,14859.51325063325,14635.071571250644
2019-12-03 17:50:00,15.121342101950576,75.37619030243384,-0.029428379641646824,-7.232489350440226,1.381116101847414,23299.95743582154,15037.069547724685,14531.633415722736
2019-12-03 18:50:00,15.055761039911026,74.5799150424206,0.03529776962245325,0.6085360742026141,0.4268807850851447,23634.896358837945,15329.167673826778,14751.748552619496
2019-12-03 19:50:00,14.801682090115195,75.30498061942681,0.09521045100845504,-3.5710634919601616,-1.6734671114151736,23675.978618776004,15077.636184801711,14677.542268424197
2019-12-03 20:50:00,14.526069532591942,76.71397569884071,0.05655323537709053,-4.7292044829753594,-1.5010719623752433,23623.696009768842,15208.358565319668,14792.898314235246
2019-12-03 21:50:00,14.512544398640113,76.59212563438913,0.07365799908986283,-2.181209488930231,0.08738989276116697,24359.304203300744,15165.06797245738,14689.193917124498
2019-12-03 22:50:00,14.830391470290902,76.28440029978029,0.0361025841117648,4.415943823023164,-1.3598824155859273,24186.206533838744,15332.10358807356,14890.060149215935
2019-12-03 23:50:00,14.82374453619834,75.6478381106507,0.09500275117474156,-9.805623304734103,-1.6564141510232961,24863.73603175161,15920.003171356022,15435.262706908
2019-12-04 00:50:00,14.591233220823272,76.46506509313424,0.1338085089530097,10.453610704844957,1.3295318807031928,25340.848367331342,16301.81894357341,15594.839226310129
2019-12-04 01:50:00,14.37106658449749,76.2068724551203,0.11420062129688043,-2.400781369791314,-3.8350821110605744,24827.455558053152,15981.686473743082,15308.038838672459
2019-12-04 02:50:00,14.65732621867886,75.28630456999265,0.12860361041438195,0.14736633555935436,1.1673468637260915,24661.070440980708,16135.48861408042,15334.804129186126
2019-12-04 03:50:00,14.657013739285283,75.17322294650191,0.1381515662571629,-4.581957873472751,3.6030719766526733,24428.41870516539,15758.682769374262,14919.299834916581
2019-12-04 04:50:00,14.203892293260195,75.18193155960942,0.13333663928740785,3.7501472470606334,0.11807984668410458,24229.95308709633,15564.936839679804,14683.05690232217
2019-12-04 05:50:00,14.347880864945502,75.1049294233436,0.05178844771236876,-1.4387957895663996,2.7369913410190967,23716.487481860528,15489.204576822853,14810.260792500492
2019-12-04 06:50:00,14.584372357026163,75.01683619061578,0.08003418522768248,4.12971505811686,-1.0202671315373995,23195.320682000565,14555.332004118623,14396.663266475774
2019-12-04 07:50:00,14.426724140852834,72.8869647655624,0.037597574130239717,4.5299719273148495,2.6062262612808036,22030.13342021737,14474.775297583536,13864.588068032474
2019-12-04 08:50:00,13.82233498487645,76.39234047567743,0.10368152140913797,-4.176541866691875,-0.707894519128437,21707.46075032232,14401.640762212437,13017.46285354116
2019-12-04 09:50:00,13.130177485053173,78.97794354027263,-0.008740024312890962,-2.4755609635881317,0.06515617423675112,21338.125825169882,13925.043626281087,12073.859094063775
2019-12-04 10:50:00,12.834927090793757,79.67443095461527,0.13184626474700611,10.745321041093826,0.4841978600321046,21121.001629222847,13921.7070047877,11296.289126144771
2019-12-04 11:50:00,13.028011563773676,79.94566320297058,-0.0056867794585160475,-1.832649369410829,-1.33956300062221,21490.158991977954,14382.830943174737,11218.88866426511
2019-12-04 12:50:00,13.237048499704565,79.39992667798333,0.044823297235182885,-2.649432418030735,0.7043053099214864,22238.83153113811,15078.208263315564,11247.156018016585
2019-12-04 13:50:00,13.291850882112392,79.08374490932003,0.09819420933325804,-9.097500534313525,-1.4064139188650735,23066.386780371835,15544.889436506895,11187.568540799584
2019-12-04 14:50:00,13.038433051882958,78.95639209213584,0.143234733218016,-0.6726775156122304,0.25103891101679543,23246.28492313988,16094.71051877343,11298.153590314276
2019-12-04 15:50:00,12.990833328374713,78.60162010622065,0.11378849576569641,4.269932207149882,5.452678828668751,23658.17073567426,16010.961045570028,11314.250386520891
2019-12-04 16:50:00,12.64784228925707,80.3011804173804,0.08277740091217435,27.609023053699545,21.356905058284426,23653.154197663785,16028.660528942513,11332.020645747023
2019-12-04 17:50:00,12.787358261152399,79.91157827865386,0.027339605692707623,55.02359765207402,48.97253114674552,23394.07903092251,15968.523298481292,11270.686370845635
2019-12-04 18:50:00,12.909713761221708,78.760473469803,0.14592561793179884,87.08953542279079,76.11504029541916,24453.142764335218,16595.48952066254,11375.535054569054
2019-12-04 19:50:00,12.895611384685628,79.18447433882078,0.06543883744801932,108.05126084323591,105.32864950355416,24703.281721925006,17029.933314677695,11542.860954791484
2019-12-04 20:50:00,13.050088038391134,78.84162555185613,0.05047797260676082,140.79756195422598,132.20638212871154,24819.962810334375,17243.61905068101,12016.609192293936
2019-12-04 21:50:00,13.207839035571235,78.04277940750171,0.10506434979727036,177.23849683398052,170.60342294179608,25202.180024252266,17605.64899871358,11864.614543107173
2019-12-04 22:50:00,13.736423064586782,77.17715709243232,0.04975133650387975,203.45155984415638,196.22974814325931,24307.779963395595,18118.37538659619,12248.07157757425
2019-12-04 23:50:00,14.023188164761239,73.80292092474419,0.138870882924953,245.71981572542902,232.83978905358782,24808.007452085683,18090.31378195897,12483.204689455148
2019-12-05 00:50:00,13.807617753305385,73.77310137743963,0.14494727587382322,266.2343389375241,266.8873788637735,25748.547247144877,18757.61750130599,12405.8645786493
2019-12-05 01:50:00,14.638661538867606,72.59166076627652,0.14498818359854773,300.1182764521434,302.51824671157993,27443.939060721365,18668.35594039271,12775.256055133235
2019-12-05 02:50:00,14.722088326486151,71.23770938138112,0.06806086336217129,339.69026486050564,338.2182860046756,28163.79525247658,19375.205378124632,13192.618665207556
2019-12-05 03:50:00,15.692900683513898,68.73601709629338,-0.011189082893821464,367.37834681410334,375.52551842942626,28456.783297028436,19278.85609621519,13761.903593926145
2019-12-05 04:50:00,16.034067332016754,67.20298171620819,0.13979516179298163,407.9978947036961,408.44336581694057,29152.790218110444,19632.794268151007,13840.54416404138
2019-12-05 05:50:00,16.467670585322075,66.20330275430463,0.0007486211363950945,447.65789389945024,443.50467752869304,29392.16534941805,19901.752438610412,13643.37124889187
