Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
2018-04-24 08:30:00,19.66871187783465,56.19015167969219,0.06144450652371371,290.3534217078963,257.5063892754582,28347.976154630418,18098.159007664042,14036.490035779396
2018-04-24 08:40:00,20.53751541919604,51.35554525607353,0.03738609613305656,555.144319744651,521.8268463638419,28918.741639487667,18104.43998541118,14222.853877838721
2018-04-24 08:50:00,20.771258365861527,50.563834165173276,0.0482016737688966,341.84624146113833,290.3325938270195,28885.499417760882,18167.381930862226,14434.522000482639
2018-04-24 09:00:00,20.94839411842297,51.35626173229154,0.12625014702492374,512.0345989248108,378.6084432726346,29733.0007533122,18160.4483876721,14670.069167738806
2018-04-24 09:10:00,20.91979903165115,50.164781285458226,0.06676822378335277,373.2008336149566,221.1527262299112,30020.161781424136,18355.023997311513,14585.44564915764
2018-04-24 09:20:00,21.16587243921083,50.97756003028106,0.10005832304487045,633.7899544579178,190.78723828653446,30584.572722711368,19015.824321048724,14926.469883215657
2018-04-24 09:30:00,21.27844255889846,51.13367471109656,0.016773417344900524,650.4094095401812,168.86802012991063,31287.913424177525,19394.874410843873,15401.6875135995
2018-04-24 09:40:00,21.16645339822556,50.51687969884136,0.001023988568560466,608.2759664446626,116.38784843830685,31875.066560774725,19254.931713236216,16228.275071319087
2018-04-24 09:50:00,21.075099829816725,51.358333417815125,0.05985283834309291,691.7375747154178,141.82670316853435,32366.424821710018,19199.167061308155,16003.306710040602
2018-04-24 10:00:00,20.677851167712486,52.00419146847104,0.1284969847244509,662.1280089293587,121.58972505133168,32953.72489155207,19950.650073699107,16557.324237335153
2018-04-24 10:10:00,20.999612293498053,51.70364404613917,0.01852901387679888,700.8725364395199,160.9910729414094,33391.73379559757,19978.005170361223,16892.938740772777
2018-04-24 10:20:00,20.350271930957124,52.631759517467444,0.017526170290210794,747.5606715491266,157.00731028979274,33670.86011040827,20327.354045023887,16601.7116489859
2018-04-24 10:30:00,21.09940738903394,52.69177069539918,0.15890936769863323,753.4009512247216,177.0186603771397,33989.55259579692,20389.97783390011,17057.731760498966
2018-04-24 10:40:00,21.42544608384144,53.55215733677732,0.1204776415680201,814.1182436982666,216.42857805975876,34594.740340820535,20503.542968949358,16928.079662574488
2018-04-24 10:50:00,21.345228779181806,53.89255223230295,0.035850749326572735,774.8198223883618,170.25579050171316,34087.564267040594,20865.803568705174,17351.515677820615
2018-04-24 11:00:00,21.6013058684151,53.835624747952956,0.0380322927983413,879.1527096270257,183.44214283271288,34456.53701177449,20842.331257902464,17499.890749596805
2018-04-24 11:10:00,21.433029241438014,52.62858843207801,0.06800938461257616,906.009502261065,195.37946125310063,34894.637742785984,20983.918039643166,17737.28324683917
2018-04-24 11:20:00,21.682247902677453,51.69287740210656,0.048598879938659884,770.1005831675574,241.04885405344407,35370.62234784768,21433.130568335535,18132.457620807134
2018-04-24 11:30:00,21.557112789336543,53.078742831755484,0.07617164301717698,801.3533048069472,257.2355652985368,35325.09067914055,21524.28826737979,17980.9505892887
2018-04-24 11:40:00,21.33255313121164,53.93882213189941,0.12803060673987876,881.3091692766349,226.07641972800357,35061.43280951201,21548.3648073129,17943.57999155429
2018-04-24 11:50:00,21.267954601555875,55.91087081175964,0.01788234793622076,982.4604920642513,289.46600152782713,35099.10541376981,21358.67988005117,18109.815934260012
2018-04-24 12:00:00,21.165518988268868,56.538119700745014,0.027110129241281783,671.5737005918731,348.16359143677147,35190.182807737525,21676.14618703455,18498.965220674963
2018-04-24 12:10:00,21.07830796938872,56.66911003735367,0.07024334732196044,509.89830866393737,307.66624216959747,35148.485369738155,21340.112634946625,18546.443457153244
2018-04-24 12:20:00,20.591825677211794,58.808454154580055,0.16278507850022356,478.7607681029796,251.8118313907144,34835.72442798006,21499.97791059971,18733.64686258367
2018-04-24 12:30:00,20.567599677705566,58.556629936778194,0.16822115803757548,338.44206448492224,240.45467182809662,35434.6145583973,21139.634521224056,18757.318478989855
2018-04-24 12:40:00,20.232783690367615,58.920040234305276,0.0645862873704698,373.30692413070614,284.1797160518478,35316.77581052276,20894.347497500272,18616.935741780493
2018-04-24 12:50:00,20.361182830743815,59.53598826659077,0.05006291631238946,380.62121213880886,253.14910868796434,35391.715479721424,21236.667724275023,18818.024067728617
2018-04-24 13:00:00,20.670355071967276,59.98207615834127,0.06085843948136685,690.6721365961257,303.31510417151935,35178.928225676056,21124.310369188843,18673.6868988224
2018-04-24 13:10:00,20.552633343393904,57.2721107507922,0.044963189212146384,553.9115359939216,321.6834980351553,35060.08485414484,21276.46822790817,18645.2095928225
2018-04-24 13:20:00,20.95890578015724,56.85225239191349,0.11980716836446118,491.94709580458925,290.9755231927187,35279.89645802144,21336.985940722345,18557.92572260629
2018-04-24 13:30:00,20.989388554730297,58.08164662348574,0.042201719338165154,698.8775086218128,299.9628802012041,35216.28160636191,21062.223547377263,18501.960298377304
2018-04-24 13:40:00,20.906996886312264,57.98200089767268,0.03354717481458591,198.50624985471654,158.8765728583297,35488.871102847384,20962.823740911288,18453.270790284634
2018-04-24 13:50:00,20.076154226029786,61.94651435521695,0.06308145652361467,214.0984294027507,168.7899084506239,34846.3106027003,20762.950362288135,18465.91232219028
2018-04-24 14:00:00,20.199533934649978,62.61212832691799,0.06591383197694124,313.15929632430147,233.81555422491314,34525.32610701954,20913.725426987436,18404.24268956876
2018-04-24 14:10:00,20.44469128709605,62.55557453987754,0.10332694197577086,223.96887717037617,180.36449228612736,34675.07754821715,21019.438064835456,18218.132981620027
2018-04-24 14:20:00,19.842336396284917,63.63424485670977,0.06753955524789525,253.6796549999865,192.7207043012213,34676.56536263994,20810.48225402623,18453.631195273476
2018-04-24 14:30:00,20.110657661695114,63.44983844442445,0.0696912966674413,241.79518819116961,205.76502489242256,34518.18919820464,20844.365531564694,18329.275630964486
2018-04-24 14:40:00,20.04854026884724,63.78887955268832,0.06269225138491596,264.9872196411992,217.1290531641248,34065.67396554283,20420.747352735987,18470.91119721598
2018-04-24 14:50:00,20.298006997776653,66.91098066918964,0.18344899211985372,698.7967382405313,222.22315342141331,34121.36358227774,20428.44797472384,17989.917124236366
2018-04-24 15:00:00,20.726594605774203,64.52655019356486,0.09464364266747773,628.9132990058218,195.9888687791512,33991.86831794673,20186.004845742274,17951.972491284214
2018-04-24 15:10:00,20.87510538800417,60.4500866150779,0.10477638579582595,417.26306209542804,230.0843873386239,33514.28490312526,20001.26760811012,17740.14438557969
2018-04-24 15:20:00,20.90202101196345,59.90101056526968,0.10633969377931386,157.27204755581272,126.73973255229517,33407.85256674853,20046.181394440755,17595.089719965315
2018-04-24 15:30:00,20.479278657266715,64.28768484707915,0.060117142388905406,33.81155436286543,28.80385368890378,33617.83893122766,19789.021484953664,17872.932359925067
2018-04-24 15:40:00,17.586877004077575,78.92705137077482,0.10621689350766421,74.14997343993863,63.706353886323335,33353.5179172366,19797.405426297828,17724.08874337347
2018-04-24 15:50:00,16.612598564360855,81.74643909923759,0.15321103430969057,79.15207399623253,69.82640800179682,33189.2449525726,19998.27697585514,17764.93363657019
2018-04-24 16:00:00,16.76022107463921,83.00751320488483,0.1118167004734518,69.40889037975003,47.840358891348764,32695.512082660367,19593.06540569406,17906.894967567107
2018-04-24 16:10:00,16.305608896382523,83.78417374504083,0.07329358333506249,71.70955495197782,57.69814083287526,32814.42083623248,19308.59770084969,17801.818594923327
2018-04-24 16:20:00,16.269282397298365,82.32211753364909,0.10766159385480492,63.77651624649366,45.54063814501227,32520.11028530923,19458.741331653142,17518.21492794346
2018-04-24 16:30:00,16.18114152595894,81.95891701522233,0.12710241343562234,80.45448995316869,57.76597492797976,32500.643094161165,19490.753214080913,17543.506254963082
2018-04-24 16:40:00,16.167086681223964,82.16154600131844,0.004578482983595825,108.21783669931119,85.11748369724917,33065.87961590482,19644.596256148765,17906.01010002346
2018-04-24 16:50:00,16.80759372137888,80.16683883973693,0.13058068654454041,55.22416734563132,42.81729382917854,32754.038846585434,19271.624945799078,18006.23828326455
2018-04-24 17:00:00,16.692319726844744,76.80764460928268,0.21006170427955267,30.232292408042206,26.562307473305058,32982.11307576341,19047.01344458241,17985.490591687587
2018-04-24 17:10:00,17.22814299161406,76.33316533147033,0.014587904605641556,45.51474739889667,33.56922911101348,32299.06226013148,19009.363299697055,18110.19326160387
2018-04-24 17:20:00,17.267958563017345,76.58104473053544,0.04118296118939482,52.223095341611355,44.0322922021112,32567.37414878157,19020.8677835427,18366.798990780302
2018-04-24 17:30:00,17.141552100098203,75.68660539827599,0.08880845420174392,46.46752999411242,36.95516603731994,33384.449302928515,18673.66113860926,18395.034403415026
2018-04-24 17:40:00,17.004638805822925,75.0203673182988,0.08148964938368287,55.20926628073854,43.536701781144,33761.10002988083,18882.041159708748,18461.75525453916
2018-04-24 17:50:00,17.04316030332625,72.21896940114927,0.14682244070151926,51.76299813165813,39.93392453206525,33626.03686639895,18959.256153233033,18683.462308554328
2018-04-24 18:00:00,17.31517326973237,70.67644327605726,0.14627265907332804,113.67949982399882,87.33050095638393,33418.17277488452,19009.605524548624,18778.7372594021
2018-04-24 18:10:00,17.37987292260364,69.26508277630923,0.042953179942818796,325.4763806299258,308.62192160271445,33815.72847402481,19353.90796099914,19013.83530468688
2018-04-24 18:20:00,18.01035293458516,68.40609049091141,0.1116045275331035,281.67675320365123,288.8115144735262,34581.048805175975,18818.701706945198,19540.20251086285
2018-04-24 18:30:00,18.016905675832305,67.60000166727205,0.14913912558000103,123.42934837638221,104.69583356462728,35919.29119397347,16589.116405501743,20197.733662378734
2018-04-24 18:40:00,18.246111146552437,67.21180546619033,0.0838223829462606,193.00356626184833,199.46907778695683,37388.42377471874,17156.690550467334,21269.503411441063
2018-04-24 18:50:00,18.531943015614715,66.06705731508916,0.11608334117138701,160.6808380466374,145.65809345526998,38813.025852190054,18031.806602022763,22963.030531045813
2018-04-24 19:00:00,18.197345646894274,65.98137398531206,0.10002268666374557,153.67300697606012,167.353336142479,41779.96054860777,19688.812370701104,25407.404880506445
2018-04-24 19:10:00,18.32312360119675,66.62081325788073,0.13090987259669826,112.43194344213293,117.65736132680449,45215.54158587132,22025.588949918074,27436.937807046193
2018-04-24 19:20:00,17.992027187943048,68.08109574213015,0.11372625403327619,82.78134481412087,88.08428610758831,45909.27341346497,22826.217305417977,28149.595321923407
2018-04-24 19:30:00,17.86946867171459,68.2001367917188,0.0878426480891509,73.79663818637715,68.44427319894973,46988.954087926904,23220.31873138218,28647.92550467579
2018-04-24 19:40:00,17.681834160087995,67.56712278855643,0.08149173992576256,39.246139564496985,25.789032071770613,46558.43617895591,23946.74694704987,28726.487497177834
2018-04-24 19:50:00,17.510664486220886,65.17339634220129,0.04898027233029483,1.554486229890001,8.427851155267959,45447.91104797777,24591.11225688798,28643.700914580964
2018-04-24 20:00:00,17.250756094928246,64.68510241895149,0.14375418306726967,8.9406555350226,0.13304875471466904,45920.16560494252,24590.7643212702,28747.91997509211
2018-04-24 20:10:00,17.005462835864368,65.24716064334886,0.08518211296361988,0.3383790206091376,3.7629973374058725,45999.61102614063,24740.785118405576,28701.221373359396
2018-04-24 20:20:00,17.22197986220693,64.1667892008739,0.04669395340636327,7.543137077635224,2.041248210797742,45150.804131179095,24761.387890313337,28286.62181103806
2018-04-24 20:30:00,17.010986730408977,63.85818287431735,0.08359698444263325,1.926638886599303,0.3936686640644557,44739.27921290691,24518.392235288906,28473.822801865186
2018-04-24 20:40:00,16.664330601880273,64.87127738720969,0.08158224599215834,0.6130569980915479,2.675643036245561,44830.18295390296,24843.96753653545,28443.230077378226
2018-04-24 20:50:00,16.765489851776643,65.1171391435955,0.22944613998468266,6.64376012723768,1.6906944477731938,44473.87569646682,24628.145187332124,28139.905170617865
2018-04-24 21:00:00,16.92553717531596,65.6961481097982,0.06509317026749975,2.263410679829998,5.612597033660513,43690.69592087717,24043.33875494584,27900.10679176271
2018-04-24 21:10:00,16.921396170908277,64.34994670499977,0.10363985607603768,1.2405961913002765,2.5559284652446994,43446.480776246615,24342.429729062187,27176.979095326555
2018-04-24 21:20:00,16.902353482317206,63.11170264685917,0.09831242774300007,1.7351509174596398,1.4663561040861428,43190.51204151973,23927.494730007864,27276.92757899218
2018-04-24 21:30:00,17.289606683733826,61.304806043547934,0.08959300119004768,11.721043856425599,0.7103373460637565,42274.94400366099,23515.162147701634,27186.138030057857
2018-04-24 21:40:00,17.565783451332983,61.31663906879361,0.09694532826412214,6.866496960790926,2.1667137369429916,41272.699983675026,23013.023811678064,27123.17467616565
2018-04-24 21:50:00,17.4999881895941,60.47015413460842,0.017492508317547395,9.187149426075313,0.13405075660009022,40642.67982021114,22601.2757361547,26551.97390743901
2018-04-24 22:00:00,17.60090300036558,61.13043164915757,0.05745339902434082,8.00120525054336,0.5192110750481618,40080.33986503488,22402.422257885384,26199.186947559065
2018-04-24 22:10:00,17.620912905399123,61.72292098183383,0.030199875568900733,7.771907929464982,0.7096890263271826,39678.53087744886,22292.086984645743,26206.293317056705
2018-04-24 22:20:00,17.52682476888995,62.19593991834087,0.018680067195794847,0.94642195776317,1.3754469436939383,39375.34947110328,21750.011521220353,25167.360933159824
2018-04-24 22:30:00,17.52504580189763,62.811076688071594,0.0548206832390178,2.5002420029040953,3.042369071758614,38091.221858758254,21299.185758744316,24391.760664304056
2018-04-24 22:40:00,17.768938650441132,63.01619638883159,0.16594708547527642,0.6462742952508822,0.7479174580785718,36989.58041639752,20858.50784723991,23502.139454800435
2018-04-24 22:50:00,17.54693973620128,64.32945063274401,0.11499013505203759,6.266009574022689,1.3126328302549488,35787.425574944355,20345.241592045175,23185.67940842922
2018-04-24 23:00:00,17.248886905817756,65.56231663737579,0.10155995390951467,11.18838424648123,3.2023911813329455,34432.54593434199,19697.941310476082,22509.235946689845
2018-04-24 23:10:00,17.02563028032001,66.43769440261778,0.015782770194724932,2.647463242868618,0.1960034384666517,33488.852416788635,19344.53654202609,21702.86247273506
2018-04-24 23:20:00,17.026588287206263,67.90237208590408,0.08470314331522262,2.3154998262771036,2.216048343573813,32324.19212801922,18660.71567317565,21100.901640446278
2018-04-24 23:30:00,16.904868264420546,68.24726374116949,0.058244090015123304,4.386658371583695,0.94120584904882,31824.269318220715,18063.195442510747,20470.351236239938
2018-04-24 23:40:00,16.550086866875738,68.00652779519997,0.08786318007832172,3.7348535306797457,2.1164559239136804,30851.442304236632,17369.798656836276,20271.888042224917
2018-04-24 23:50:00,16.763087378499097,67.35648376031759,0.003569301921456991,4.569989123739133,0.33324180841468987,29813.047906232674,17284.014376973082,19522.41244898633
2018-04-25 00:00:00,16.777114537593558,65.45184606317152,0.06836602428641499,4.007099232700003,1.856484242616701,29009.89680860225,16998.229891768162,19058.228583821532
2018-04-25 00:10:00,16.714992494762704,64.61575894172981,0.12096721910181463,7.850718587346048,2.1305520286174473,28608.868187493863,16316.037829602252,18371.97426234617
2018-04-25 00:20:00,16.762378884036476,64.27485436306623,0.08798360561474952,11.683142766244266,2.6567637195294247,27688.67396473108,15741.503217134737,18297.399266589804
2018-04-25 00:30:00,16.812506898950936,65.60510066149978,0.0696312997067873,2.536817383136149,2.9666384150106553,27191.948653186646,15677.424195361757,17895.821003155812
2018-04-25 00:40:00,16.70852898499055,65.18618930716941,0.038834398396294774,2.426550047092853,0.3185627214210214,26896.785377224096,15512.350509072488,17676.657140453644
2018-04-25 00:50:00,16.66850242740146,65.00274472015887,0.12223609437324015,1.6852221740871662,2.2143603557418845,26469.475408278828,15076.071078094783,17286.490506153914
2018-04-25 01:00:00,16.97694692023236,63.23517438230982,0.09956040122307963,3.72947302025784,1.1347635828277474,26154.60624492059,14729.462480976157,17137.382423806524
2018-04-25 01:10:00,17.039112671127793,63.21523046416141,0.040406262917061446,12.377909617003928,0.28547490667383035,26091.46547057723,14324.022024930535,16834.79070210423
2018-04-25 01:20:00,17.016459438386573,63.620277672936055,0.04225200167871471,5.691261622871514,0.939337524675258,25552.237060529336,13794.383659112564,16510.567548768555
2018-04-25 01:30:00,17.136449517605502,63.07484896297217,0.05731316104891933,2.304404633030472,2.2643163865741656,25538.857007203682,13983.138919403535,16592.82243163525
2018-04-25 01:40:00,17.184855466037558,63.429300612856885,0.14521242496411135,5.868942916462566,0.46156101226551627,25140.094336765265,13914.650014274617,16310.143088101117
2018-04-25 01:50:00,17.238613619508502,62.4535168936751,0.10595679078900658,0.2848315295131945,0.12309984390923337,24832.633377974602,13516.739999275642,15998.723580722077
2018-04-25 02:00:00,17.35426385400387,61.54104616176007,0.12512170359608474,7.226510396597505,0.4951573213321052,24694.034286381786,13880.461982117107,16036.357963145729
2018-04-25 02:10:00,17.075052334911824,62.5672462082192,0.08512341529141652,2.431773160369061,0.5505458373436845,24713.148241800714,13625.180504847007,15953.124929645068
2018-04-25 02:20:00,17.003582846952252,62.778544957627275,0.10223268455562974,3.0231223955990307,1.0213651440945606,24555.22623755696,13598.963486778974,15516.458946224755
2018-04-25 02:30:00,16.996460043122084,64.15157059815597,0.08519809501349514,1.1058592655027708,2.518155560825901,24539.36239790549,13699.307820807107,15884.675396425611
2018-04-25 02:40:00,16.910608358519916,64.66759860719256,0.1116468789906172,7.654091298479108,4.383254589324677,24144.75367189885,13312.719736898476,15538.687684765267
2018-04-25 02:50:00,17.039031103490288,64.0633376611002,0.11454385328124003,0.20908274344706895,0.9220633381205451,24177.348061931567,13426.497123366564,15364.068800150173
2018-04-25 03:00:00,16.9521576101788,63.46810319567907,0.11880730714859083,7.901549283655126,1.5798517402751315,24356.9037905634,13668.516953756001,15497.14925069159
2018-04-25 03:10:00,16.942416498628763,64.95124661281623,0.0855251295406092,1.1801808727233083,0.33633744901259727,24126.258606864627,13510.0468894097,15361.12851430652
2018-04-25 03:20:00,16.926676069450668,64.3657934750404,0.12356010054369998,2.8461634547703976,1.9633522168990651,24216.94812262862,13244.54861490412,15482.132020282326
2018-04-25 03:30:00,16.890674838496025,66.50947543029542,0.04611044424581588,0.5656256177288007,4.143567784585871,24236.202689651273,13482.784673988079,15436.880512013822
2018-04-25 03:40:00,16.419204476460294,70.29674933443886,0.12482122932148332,3.6901646402918895,0.527823459952895,24106.80562476095,13864.140841806735,15381.726399164278
2018-04-25 03:50:00,16.116818228948333,70.67153323092917,0.15447162163412737,2.602921341928613,0.762296300776188,24607.968142617196,13916.384771702164,15626.561244577037
2018-04-25 04:00:00,16.301654035873522,70.8239123146933,0.16620519210679668,2.9000530009311123,3.660161250031791,24771.855023592543,14252.80088368067,16104.667694692587
2018-04-25 04:10:00,16.472415329982105,70.24409468138788,0.0330439909386507,5.459638163638896,0.7486150886926481,24673.903878794736,14256.80566995282,15874.72989344027
2018-04-25 04:20:00,16.3518068651203,70.11086982747344,0.059641458655506976,0.3521680123629042,0.6181984996200323,24255.597001772247,14201.316919807427,15736.789027133938
2018-04-25 04:30:00,16.097812748576427,70.0724140514979,0.013363506343686757,0.22510863321310032,0.9786725847084183,24073.062994903525,13757.035849203368,15774.463917264744
2018-04-25 04:40:00,16.39405866627566,71.17605341981451,0.14114923600939866,0.6797460110864753,2.1892805938017665,24000.317385552127,13745.94521397249,15587.83292019738
2018-04-25 04:50:00,16.163495790044667,72.7503495210891,0.08491649518776902,5.997812671740355,1.70907654055177,23884.819307099966,14037.092873472728,15616.72432844615
2018-04-25 05:00:00,16.0154493548739,73.8884756124281,0.08557242088154235,4.213941048678069,0.032248781242711744,23384.487412360373,13209.528050955287,15824.636848405611
2018-04-25 05:10:00,15.915154026908972,74.85290227641191,0.04189246097440771,5.514046802889301,2.0662132569566958,22090.77258098738,12924.564582672105,14847.48364404243
2018-04-25 05:20:00,15.817254466148185,75.13047050410921,0.08709033577177246,10.147605378028105,0.17695690147240337,21456.034998271203,12717.870724609777,14318.197881327686
2018-04-25 05:30:00,15.576599745913919,74.16946173368227,0.07715758149670089,2.2024508924226045,0.8529791013110273,21502.134410631825,12485.702015084978,13249.595722835256
2018-04-25 05:40:00,15.817707992689556,73.22353702754185,0.10418454323256984,10.663975045262468,3.4623381836950604,21260.250308016304,12899.813443060279,12228.225693990033
2018-04-25 05:50:00,16.1431727968565,69.61124536680438,0.04824901177488722,14.803878277073025,1.6078308414209173,21545.597591276848,13023.295556627201,12024.347792031975
2018-04-25 06:00:00,16.471988070075398,67.4837873562523,0.004975513286904001,0.15586380367883193,1.8156491830074888,22223.894910121846,13475.549987724657,12304.423393220293
2018-04-25 06:10:00,16.36337169572572,67.42385087845176,0.11724015695054638,7.852198487903541,0.7846299481801535,22882.689072495115,13956.116419338055,12059.703668463502
2018-04-25 06:20:00,16.22694266932076,67.66034847427419,0.06455198707930897,0.1640450843678789,0.025540306206530916,23380.291447837608,14406.056850391606,11908.536742204142
2018-04-25 06:30:00,15.98013786945602,67.8674407202444,0.12489227545832607,5.443554710168016,4.138973802685059,23227.268767237343,14479.56011962425,12013.349514288426
2018-04-25 06:40:00,15.828635926588712,68.82322604805545,0.049937078337597945,14.41190124173552,12.831972822505941,23188.95620291183,14532.327014810602,11990.966316394211
2018-04-25 06:50:00,16.1101038129768,68.0726773757783,0.057512329304249814,31.08439548442405,20.679252064417863,23058.619430784856,14885.989112422205,11954.932180728401
2018-04-25 07:00:00,15.959995967756603,68.76709233484252,0.07822481717246361,40.777764434711955,29.52345585100611,24017.94143905544,15547.760407000975,11834.348078171584
2018-04-25 07:10:00,16.39589462442692,67.36782859705691,0.08879868608608785,98.72388333046567,78.99800775774543,24935.732065509248,15809.510020128977,12302.294942051512
2018-04-25 07:20:00,16.33007181519803,66.8263688977192,0.05871188193514448,132.96899077857506,120.03876392411405,25114.499035965637,16357.376553260321,12169.250967832711
2018-04-25 07:30:00,16.540206023698673,65.22403567500999,0.0792934695492039,164.2261281813332,143.98049727102125,25497.94689204042,16436.75292643261,12487.978061692716
2018-04-25 07:40:00,16.779034231251487,65.23203698868885,0.11179551274386552,230.0402161973979,199.12162679938092,26032.460948861113,16793.69877096391,12482.78983762817
2018-04-25 07:50:00,16.99824140999816,64.49259810095661,0.12223111256559444,234.45751381253373,203.5069357805133,26603.618869451435,17133.569931471506,12855.564151790075
2018-04-25 08:00:00,17.250564970190755,63.53296483778462,0.09057243632409996,250.94859310609942,233.79218021531034,26784.803296507947,17372.780469988727,12960.121935095256
2018-04-25 08:10:00,17.071735611892027,64.42117419696628,0.04743175607164004,280.6959023487617,261.74043983646146,27630.463410468325,17747.190180813333,13463.54227398214
2018-04-25 08:20:00,17.16665028998379,65.3717949438733,0.058032370006190506,341.5120941676664,325.52461589919983,27232.99531061635,17940.488585462102,13835.842376150587
2018-04-25 08:30:00,17.204690644085932,65.25047701263676,0.013957331858213198,376.71814170254856,360.6683437019765,27578.173466911594,18345.432794802866,14310.638992279517
2018-04-25 08:40:00,17.38248689824167,63.52309973947217,0.09835565312938124,370.30589147638267,341.8296753890085,28095.249794385374,18374.77305566344,14633.44268219367
2018-04-25 08:50:00,17.569439330099698,62.25738381555255,0.07219468601886732,428.00443168056756,360.6137641384582,29519.72363686532,18769.32706039615,14877.816197262286
2018-04-25 09:00:00,17.78603919160824,61.393314214506226,0.1072361684284908,470.7791199561733,300.6584864542808,30077.117539129835,19047.071566998577,14826.249653254587
2018-04-25 09:10:00,17.748956465977642,60.54849733487393,0.07389091855559902,491.25750558571144,198.6474216647215,31430.37122524755,18987.991785453683,15073.79777262023
2018-04-25 09:20:00,18.006951322088213,58.71923111714146,0.06335389630212833,573.2548024765098,194.7166848180694,30404.536302479813,19807.222652238957,15564.046009025009
2018-04-25 09:30:00,18.416350713438433,59.992418528640044,0.04133166501092854,555.9423623205373,246.64674486718383,30680.771302204033,19850.800210276182,15812.958124898261
2018-04-25 09:40:00,18.269837258544428,57.57777710637017,0.08928428818118314,552.3411433388345,238.12428622776048,31272.84608588753,20098.056246645236,15972.995479223677
2018-04-25 09:50:00,18.752567028462753,57.087440258171256,0.16516988236234878,532.2610860728095,191.78304729029972,32275.747803690658,20380.01025644183,16350.957400141184
2018-04-25 10:00:00,18.228077129475807,54.81502541233196,0.05376070765426789,190.6163167503059,148.65740462398801,33101.71102252023,20364.734035736812,16461.238585366795
2018-04-25 10:10:00,18.143778104896153,54.26962946018534,0.16365098260414673,149.84425287104204,108.34557126074161,33473.807551379236,20735.582758538785,16511.231675950967
2018-04-25 10:20:00,18.30710731274937,55.87438515793826,0.03384714278412915,496.620273877885,151.55094072009817,33641.71869705489,20741.80202019762,16826.88973626032
2018-04-25 10:30:00,18.539451246793707,51.454547154723045,0.12483427696281872,250.22177593167874,101.88227790782567,34258.326977292905,20831.38999866973,17153.39556723154
2018-04-25 10:40:00,18.724189598705358,52.70041146525305,0.0797898246957882,525.9460297524266,135.94942492488036,33965.419586307595,21010.265312632557,17379.911593695306
2018-04-25 10:50:00,18.832944916568476,52.01901724262187,0.06755160826397372,762.8792457468437,95.16506193333025,34463.9894279719,21372.89292793857,17240.70947657789
2018-04-25 11:00:00,19.22655688997615,51.73302736527318,0.10127250740332942,778.1681873205365,200.711049064423,34315.190725039145,21327.95510158512,17397.96616934549
2018-04-25 11:10:00,19.56217163186263,53.891283071041336,0.029218690029260787,405.9792479203363,239.53097525749894,35046.19064689325,21032.022660889405,17527.98546713553
2018-04-25 11:20:00,18.86782674337505,56.13961336167752,0.03323076632882663,671.6966245639501,254.62125365810857,35083.622901621486,21211.971021555153,17819.2378818617
2018-04-25 11:30:00,19.06530429851785,54.93654641275832,0.1198066401556336,613.7999199942391,192.95060449311333,35836.88989787617,21605.89555687328,18119.841577500272
2018-04-25 11:40:00,19.344206413421627,53.97184008081509,0.059192609062360985,718.1154701803911,206.0913904986752,36149.89978336661,21633.54778846277,17898.8647929326
2018-04-25 11:50:00,19.580406467898676,52.89061249715214,0.012745068484363645,886.6394087021147,143.97196399359433,36153.205951154465,21298.773141009002,17961.29552927508
2018-04-25 12:00:00,19.6591515662375,50.788512890903114,0.11805887534078019,894.273988612565,91.48899335064479,35714.49383899048,21105.30125815787,18512.02154397793
2018-04-25 12:10:00,19.901943807120443,50.62499938100823,0.007879842711598278,784.8429530740552,146.53312655451626,35713.161285807175,20946.06783773896,18605.351087164694
2018-04-25 12:20:00,20.277357822244234,47.919936396633105,0.14271172735634938,909.0228931542159,217.0954392696427,35806.67753804466,21668.877968199366,18869.10842434377
2018-04-25 12:30:00,20.57195473939206,50.64573023078005,0.013883039021622953,874.4353530418917,260.3392421744908,35779.16834305654,21486.26944588084,18964.60056034854
2018-04-25 12:40:00,20.944833616622685,50.216676280631575,0.02478465250895407,1022.5244951380529,199.07103927906087,35663.70127997142,21223.631043429097,18894.296619011395
2018-04-25 12:50:00,21.08390994139804,46.034140863844634,0.06089667265580891,1064.886265819333,237.1360548606465,35407.31738840365,21061.315867756774,18508.666793803466
2018-04-25 13:00:00,20.87321192135952,46.054612610467714,0.03283403235139244,1027.044497471214,229.51048944854827,34962.16856503134,20960.18396111975,18558.60464510205
2018-04-25 13:10:00,20.853092337253614,44.86418233168257,0.06923345000148079,809.8144350462635,214.34428399334345,35331.74841446201,21237.674698265968,18774.542864886116
2018-04-25 13:20:00,21.127404977858287,44.11488178417734,0.1525137003431996,967.4861347046685,185.67294362572216,35208.606469635815,21162.341724775597,18404.268592528242
2018-04-25 13:30:00,21.15977480524675,42.79171709465488,0.14784179039836617,791.38709830598,167.94582066421702,35260.18183037702,20920.484867978277,18315.81115503559
2018-04-25 13:40:00,21.13720652480962,43.89692142507591,0.015587864591737138,977.6208044489712,171.2923464755912,34932.56306036898,20894.378494091306,18503.41650740672
2018-04-25 13:50:00,21.316692079514667,44.14397994287649,0.10257267924909572,856.4866606269153,137.88257634033334,35083.09736334776,20866.317007232035,18217.26166041828
